Field ID,Label,Kind,Declared type,Declared format,Data types actually seen,JSON path,Contract path,Repeats?,Read-only?,Filled on long-term (count),Filled on long-term (%),Filled on short-term (count),Filled on short-term (%),Distinct values,Min,25th percentile,Median,75th percentile,Max,First filled at milestone,In legacy catalog?,Sample values withheld because
QM.X46,ATR QM - Eligibility - Standard Qualified Mortgage - Points and Fees Limit,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusPointsFeesLimit,loan.atrqmCommon.standardQmStatusPointsFeesLimit,no,no,490,100,251,100,3,,,,,,Started,no,
QM.X47,ATR QM - Eligibility - Standard Qualified Mortgage - Debt to Income Ratio,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusDti,loan.atrqmCommon.standardQmStatusDti,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X48,ATR QM - Eligibility - Standard Qualified Mortgage - Residual Income,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusResidualIncome,loan.atrqmCommon.standardQmStatusResidualIncome,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X49,ATR QM - Eligibility - Standard Qualified Mortgage - Covered Loan,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusCoveredLoan,loan.atrqmCommon.standardQmStatusCoveredLoan,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X50,ATR QM - Eligibility - Standard Qualified Mortgage - Simultaneous Loan,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusSimultaneousLoan,loan.atrqmCommon.standardQmStatusSimultaneousLoan,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X51,ATR QM - Eligibility - Standard Qualified Mortgage - Mtg. Related Obligations,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusMtgRelatedObligations,loan.atrqmCommon.standardQmStatusMtgRelatedObligations,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X53,ATR QM - Eligibility - Standard Qualified Mortgage - Employment,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusEmployment,loan.atrqmCommon.standardQmStatusEmployment,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X54,ATR QM - Eligibility - Standard Qualified Mortgage - Income,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusIncome,loan.atrqmCommon.standardQmStatusIncome,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X55,ATR QM - Eligibility - Standard Qualified Mortgage - Assets,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusAssets,loan.atrqmCommon.standardQmStatusAssets,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X56,ATR QM - Eligibility - Standard Qualified Mortgage - Debt Obligations,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusDebtObligations,loan.atrqmCommon.standardQmStatusDebtObligations,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X57,ATR QM - Eligibility - Standard Qualified Mortgage - Alimony,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusAlimony,loan.atrqmCommon.standardQmStatusAlimony,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X58,ATR QM - Eligibility - Standard Qualified Mortgage - Child Support,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusChildSupport,loan.atrqmCommon.standardQmStatusChildSupport,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X59,ATR QM - Eligibility - Standard Qualified Mortgage - Credit History,standard,String,STRING,str x772,$.atrqmCommon.standardQmStatusCreditHistory,loan.atrqmCommon.standardQmStatusCreditHistory,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X61,ATR QM - Eligibility - Standard Qualified Mortgage - Calculated Threshold,standard,Decimal,DECIMAL_3,float x11,$.atrqmCommon.standardQmCalculatedThreshold,loan.atrqmCommon.standardQmCalculatedThreshold,no,no,11,2.2,0,0,6,7.48,7.91,8.01,8.02,8.07,Purchasing Conditions,no,
QM.X62,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Status of Eligibility,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusOverall,loan.atrqmCommon.gseagencyQmStatusOverall,no,no,490,100,251,100,2,,,,,,Started,no,
QM.X63,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Loan Term,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusLoanTerm,loan.atrqmCommon.gseagencyQmStatusLoanTerm,no,no,490,100,251,100,3,,,,,,Started,no,
QM.X64,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Interest Only,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusInterestOnly,loan.atrqmCommon.gseagencyQmStatusInterestOnly,no,no,490,100,251,100,2,,,,,,Started,no,
QM.X65,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Negative Amortization,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusNegativeAmortization,loan.atrqmCommon.gseagencyQmStatusNegativeAmortization,no,no,490,100,251,100,2,,,,,,Started,no,
QM.X66,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Balloon Payment,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusBalloonPayment,loan.atrqmCommon.gseagencyQmStatusBalloonPayment,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X67,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Prepayment Penalty,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusPrepaymentPenalty,loan.atrqmCommon.gseagencyQmStatusPrepaymentPenalty,no,no,490,100,251,100,3,,,,,,Started,no,
QM.X68,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Points and Fees Limit,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusPointsFeesLimit,loan.atrqmCommon.gseagencyQmStatusPointsFeesLimit,no,no,490,100,251,100,3,,,,,,Started,no,
QM.X69,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Debt to Income Ratio,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusDti,loan.atrqmCommon.gseagencyQmStatusDti,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X70,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Residual Income,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusResidualIncome,loan.atrqmCommon.gseagencyQmStatusResidualIncome,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X71,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Covered Loan,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusCoveredLoan,loan.atrqmCommon.gseagencyQmStatusCoveredLoan,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X72,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Simultaneous Loan,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusSimultaneousLoan,loan.atrqmCommon.gseagencyQmStatusSimultaneousLoan,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X73,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Mtg. Related Obligations,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusMtgRelatedObligations,loan.atrqmCommon.gseagencyQmStatusMtgRelatedObligations,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X75,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Employment,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusEmployment,loan.atrqmCommon.gseagencyQmStatusEmployment,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X76,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Income,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusIncome,loan.atrqmCommon.gseagencyQmStatusIncome,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X77,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Assets,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusAssets,loan.atrqmCommon.gseagencyQmStatusAssets,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X78,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Debt Obligations,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusDebtObligations,loan.atrqmCommon.gseagencyQmStatusDebtObligations,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X79,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Alimony,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusAlimony,loan.atrqmCommon.gseagencyQmStatusAlimony,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X80,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Child Support,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusChildSupport,loan.atrqmCommon.gseagencyQmStatusChildSupport,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X81,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Credit History,standard,String,STRING,str x772,$.atrqmCommon.gseagencyQmStatusCreditHistory,loan.atrqmCommon.gseagencyQmStatusCreditHistory,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X82,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Safe Harbor Eligibility,standard,String,STRING,str x765,$.atrqmCommon.gseagencyQmStatusSafeHarborEligibility,loan.atrqmCommon.gseagencyQmStatusSafeHarborEligibility,no,no,490,100,251,100,1,,,,,,Started,no,
QM.X83,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - Calculated Threshold,standard,Decimal,DECIMAL_3,float x11,$.atrqmCommon.gseagencyQmCalculatedThreshold,loan.atrqmCommon.gseagencyQmCalculatedThreshold,no,no,11,2.2,0,0,6,7.48,7.91,8.01,8.02,8.07,Purchasing Conditions,no,
QM.X103,ATR QM - Eligibility - Transaction is exempt from Reg. Z Ability-to-Repay requirements,standard,Boolean,YN,bool x527,$.atrqmCommon.transactionExemptFromRegZ,loan.atrqmCommon.transactionExemptFromRegZ,no,no,308,62.9,217,86.5,1,,,,,,Started,no,
QM.X106,ATR QM - Eligibility - Loan Program,standard,Boolean,YN,bool x195,$.atrqmCommon.loanProgram,loan.atrqmCommon.loanProgram,no,no,1,0.2,193,76.9,1,,,,,,,no,
QM.X107,ATR QM - Eligibility - Loan Program Description,standard,String,STRING,str x194,$.atrqmCommon.loanProgramDescription,loan.atrqmCommon.loanProgramDescription,no,no,1,0.2,193,76.9,1,,,,,,,no,
QM.X110,ATR QM - Eligibility - Credit Type,standard,Boolean,YN,bool x526,$.atrqmCommon.creditType,loan.atrqmCommon.creditType,no,no,308,62.9,216,86.1,1,,,,,,Started,no,
QM.X111,ATR QM - Qualification - Fees from 2010 Itemization - Discount Points Amount,standard,Decimal,DECIMAL_2,float x7 | int x2,$.atrqmCommon.discountPointAmount,loan.atrqmCommon.discountPointAmount,no,no,9,1.8,0,0,9,220.31,356.065,984.38,2398.44,6600,Purchasing Conditions,no,
QM.X112,ATR QM - Qualification - Prepay Penalty Percentage,standard,Decimal,DECIMAL_3,int x157,$.atrqmCommon.prepayPenaltyPercentage,loan.atrqmCommon.prepayPenaltyPercentage,no,no,156,31.8,0,0,4,2,3,3,5,5,Docs Out,no,
QM.X113,ATR QM - Qualification - Initial Max Total Payment,standard,Decimal,DECIMAL_2,float x486 | int x21,$.atrqmCommon.initialMaxTotalPayment,loan.atrqmCommon.initialMaxTotalPayment,no,no,453,92.4,33,13.1,490,1041.18,1408.5,2288.82,3961.29,8087.9,Started,no,identifying-or-high-cardinality
QM.X114,ATR QM - Qualification - Fully Index Rate Max Total Payment,standard,Decimal,DECIMAL_2,float x1,$.atrqmCommon.fullyIndexRateMaxTotalPayment,loan.atrqmCommon.fullyIndexRateMaxTotalPayment,no,no,0,0,0,0,1,,,,,,,no,
QM.X115,ATR QM - Qualification - Fully Index Rate Housing Ratio,standard,Decimal,DECIMAL_3,float x1,$.atrqmCommon.fullyIndexRateHousingRatio,loan.atrqmCommon.fullyIndexRateHousingRatio,no,no,0,0,0,0,1,,,,,,,no,
QM.X116,ATR QM - Qualification - Fully Index Rate Total Debt Ratio,standard,Decimal,DECIMAL_3,float x1,$.atrqmCommon.fullyIndexRateTotalDebtRatio,loan.atrqmCommon.fullyIndexRateTotalDebtRatio,no,no,0,0,0,0,1,,,,,,,no,
QM.X117,ATR QM - Qualification - Max Rate During First 5 Years - Max Total Payment,standard,Decimal,DECIMAL_2,float x611 | int x30,$.atrqmCommon.max5YrsTotalPayment,loan.atrqmCommon.max5YrsTotalPayment,no,no,419,85.5,202,80.5,625,915.63,1408.5,2288.82,3719.875,8087.9,Started,no,identifying-or-high-cardinality
QM.X118,ATR QM - Qualification - Max Rate During First 5 Years - Housing Ratio,standard,Decimal,DECIMAL_3,float x306 | int x1,$.atrqmCommon.max5YrsHousingRatio,loan.atrqmCommon.max5YrsHousingRatio,no,no,289,59,7,2.8,302,19.048,120.886,219.5945,496.872,2658.286,Started,no,identifying-or-high-cardinality
QM.X119,ATR QM - Qualification - Max Rate During First 5 Years - Total Debt Ratio,standard,Decimal,DECIMAL_3,float x307 | int x1,$.atrqmCommon.max5YrsTotalDebtRatio,loan.atrqmCommon.max5YrsTotalDebtRatio,no,no,289,59,7,2.8,303,19.048,135.385,464.5775,1458.569,5766.658,Started,no,identifying-or-high-cardinality
QM.X120,ATR QM - Qualification - Reg-Z Total Loan Amount,standard,Decimal,DECIMAL_2,int x623 | float x139,$.atrqmCommon.regZTotalLoanAmount,loan.atrqmCommon.regZTotalLoanAmount,no,no,489,99.8,250,99.6,620,-2245,-2095,-1200,218255,781905,Started,no,identifying-or-high-cardinality
QM.X121,ATR QM - Qualification - Current Qualified Mortgage Fee Threshold Amount,standard,Decimal,DECIMAL_2,float x640 | int x122,$.atrqmCommon.currentQmFeeThresholdAmt,loan.atrqmCommon.currentQmFeeThresholdAmt,no,no,489,99.8,250,99.6,576,-179.6,-167.6,4045,5665.65,23457.15,Started,no,identifying-or-high-cardinality
QM.X122,ATR QM - Qualification - Current Qualified Mortgage Fee Threshold Percentage,standard,Decimal,DECIMAL_3,int x706 | float x56,$.atrqmCommon.currentQmFeeThresholdPercent,loan.atrqmCommon.currentQmFeeThresholdPercent,no,no,489,99.8,250,99.6,49,3,3,4.218,8,8,Started,no,identifying-or-high-cardinality
QM.X123,ATR QM - Qualification - Total Points and Fees Percentage Applicable Under Section 32,standard,Decimal,DECIMAL_3,float x718 | int x9,$.atrqmCommon.totalPointsFeesSec32Percent,loan.atrqmCommon.totalPointsFeesSec32Percent,no,no,489,99.8,232,92.4,639,-195.417,-107.731,-100,2.841,7.003,Started,no,identifying-or-high-cardinality
QM.X124,ATR QM - Qualification - This Loan exceed the threshold for Qualified Mortgages,standard,String,STRING,str x646,$.atrqmCommon.thresholdExceedsQm,loan.atrqmCommon.thresholdExceedsQm,no,no,429,87.6,198,78.9,2,,,,,,Started,no,
QM.X125,ATR QM - Qualification - Required Services - Lender Selected Amount,standard,Decimal,DECIMAL_2,float x460 | int x266,$.atrqmCommon.requiredServicesLenderSelectedAmt,loan.atrqmCommon.requiredServicesLenderSelectedAmt,no,no,487,99.4,232,92.4,291,711.88,874.11,911.97,974.02,100900,Started,no,identifying-or-high-cardinality
QM.X126,ATR QM - Qualification - Fees Included in Points and Fees Test - Finance Charge Fees,standard,Decimal,DECIMAL_2,float x11,$.atrqmCommon.financeChargeFees,loan.atrqmCommon.financeChargeFees,no,no,11,2.2,0,0,11,842.59,3557.85,6221.29,11530.37,18048.1,Purchasing Conditions,no,
QM.X127,ATR QM - Qualification - Fees Included in Points and Fees Test - Real Estate Related Fees,standard,Decimal,DECIMAL_2,int x10 | float x1,$.atrqmCommon.realEstateFees,loan.atrqmCommon.realEstateFees,no,no,1,0.2,0,0,1,,,,,,,no,
QM.X128,ATR QM - Qualification - Fees Included in Points and Fees Test - Discount Point Fees,standard,Decimal,DECIMAL_2,int x10 | float x1,$.atrqmCommon.discountPointFees,loan.atrqmCommon.discountPointFees,no,no,1,0.2,0,0,1,,,,,,,no,
QM.X135,ATR QM - Qualification - This Loan is a Higher-Priced Covered Transaction,standard,String,STRING,str x11,$.atrqmCommon.isHigherPricedLoan,loan.atrqmCommon.isHigherPricedLoan,no,no,11,2.2,0,0,2,,,,,,Purchasing Conditions,no,
QM.X136,ATR QM - Qualification - Fees from 2010 Itemization - Discount Points %,standard,Decimal,DECIMAL_3,float x16 | int x1,$.atrqmCommon.discountPointPercentage,loan.atrqmCommon.discountPointPercentage,no,no,17,3.5,0,0,9,0.015,0.09,0.135,0.375,1,Purchasing Conditions,no,
QM.X337,ATR QM - Qualification - Max Rate During First 5 Years - Max P & I,standard,Decimal,DECIMAL_2,float x606 | int x32,$.atrqmCommon.max5YrsPrincipleAndInterest,loan.atrqmCommon.max5YrsPrincipleAndInterest,no,no,416,84.9,199,79.3,590,559.42,1061.11,1379.55,2481.42,5525.4,Started,no,identifying-or-high-cardinality
QM.X373,ATR QM - Qualification - Fully Index Rate Monthly Payment,standard,Decimal,DECIMAL_2,int x23 | float x1,$.atrqmCommon.fullyIndexRateMonthlyPayment,loan.atrqmCommon.fullyIndexRateMonthlyPayment,no,no,0,0,0,0,1,,,,,,,no,
QM.X374,ATR QM - Qualification - Initial Rate Monthly Payment,standard,Decimal,DECIMAL_2,float x467 | int x10,$.atrqmCommon.initialRateMonthlyPayment,loan.atrqmCommon.initialRateMonthlyPayment,no,no,450,91.8,4,1.6,431,559.42,1077.81,1666.67,2965.67,5525.4,Started,no,identifying-or-high-cardinality
QM.X375,ATR QM - Qualification - Initial Rate Housing Ratio,standard,Decimal,DECIMAL_3,float x328 | int x1,$.atrqmCommon.initialRateHousingRatio,loan.atrqmCommon.initialRateHousingRatio,no,no,314,64.1,3,1.2,324,19.048,120.886,219.5945,496.872,2658.286,Started,no,identifying-or-high-cardinality
QM.X376,ATR QM - Qualification - Initial Rate Total Debt Ratio,standard,Decimal,DECIMAL_3,float x329 | int x1,$.atrqmCommon.initialRateTotalDebtRatio,loan.atrqmCommon.initialRateTotalDebtRatio,no,no,314,64.1,4,1.6,325,19.048,135.385,464.5775,1458.569,5766.658,Started,no,identifying-or-high-cardinality
QM.X377,ATR QM - Qualification - Title Services and Lender's Title Ins,standard,Decimal,DECIMAL_2,int x139 | float x55,$.atrqmCommon.titleServicesLenderTitleinsuranceFee,loan.atrqmCommon.titleServicesLenderTitleinsuranceFee,no,no,182,37.1,9,3.6,190,100,1741,2037.5,3128.55,8870,Docs Out,no,identifying-or-high-cardinality
QM.X380,ATR QM - Eligibility - GSE/Agency Qualified Mortgage - QM Available,standard,String,STRING,str x765,$.atrqmCommon.gseagencyQmStatusQmAvailable,loan.atrqmCommon.gseagencyQmStatusQmAvailable,no,yes,490,100,251,100,1,,,,,,Started,no,
QM.X381,ATR QM - Qualification - QM APR %,standard,Decimal,DECIMAL_3,float x663 | int x26,$.atrqmCommon.qmAprPercentage,loan.atrqmCommon.qmAprPercentage,no,no,434,88.6,219,87.3,553,6.739,7.125,7.25,7.5312,11.5,Started,no,identifying-or-high-cardinality
QM.X382,ATR QM - Qualification - QM HPCT Test,standard,String,STRING,str x11,$.atrqmCommon.isQmHigherPricedLoan,loan.atrqmCommon.isQmHigherPricedLoan,no,no,11,2.2,0,0,2,,,,,,Purchasing Conditions,no,
QM.X383,ATR QM - Qualification - Use Price-Based Limit for General QM,standard,Boolean,YN,bool x772,$.atrqmCommon.usePriceBasedLimitTest,loan.atrqmCommon.usePriceBasedLimitTest,no,no,489,99.8,247,98.4,1,,,,,,Started,no,
QM.X384,ATR QM - Eligibility - Results of the QM APR to APOR Test,standard,String,STRING,str x766,$.atrqmCommon.standardQmStatusPriceLimit,loan.atrqmCommon.standardQmStatusPriceLimit,no,no,489,99.8,247,98.4,3,,,,,,Started,no,
RE882.X6,MLDS RE882 Estimated Cash Payable to Borrower,standard,Decimal,DECIMAL_2,int x681,$.gfe.estimatedCashToBorrower,loan.gfe.estimatedCashToBorrower,no,yes,449,91.6,223,88.8,475,120000,214500,361875,423750,637500,Started,no,identifying-or-high-cardinality
RE882.X12,MLDS RE882 Title Insurance Policy to Other,standard,Decimal,DECIMAL_2,int x2,$.gfe.gfeFees[?(@.gfeFeeType == 'TitleInsurance' && @.gfeFeeIndex == '0')].otherAmount,loan.gfe.gfeFees[(gfeFeeType == 'TitleInsurance' && gfeFeeIndex == '0')].otherAmount,no,no,1,0.2,0,0,2,,,,,,,no,
RE882.X25,MLDS RE882 Total Est Max Costs and Expenses,standard,Decimal,DECIMAL_2,int x2,$.gfe.totalMaximumCostsExpenses,loan.gfe.totalMaximumCostsExpenses,no,yes,1,0.2,0,0,2,,,,,,,no,
RE882.X55,MLDS RE882 Principal Amount,standard,Decimal,DECIMAL_2,int x681,$.gfe.principalAmount,loan.gfe.principalAmount,no,no,449,91.6,223,88.8,474,120000,214500,367500,438750,637500,Started,no,identifying-or-high-cardinality
RE882.X59,MLDS RE882 User Defined Others Amount,standard,Decimal,DECIMAL_2,int x1,$.gfe.gfeFees[?(@.gfeFeeType == 'UserDefined1')].otherAmount,loan.gfe.gfeFees[(gfeFeeType == 'UserDefined1')].otherAmount,no,no,1,0.2,0,0,1,,,,,,,no,
RE882.X67,MLDS RE882 Credit to Borrower Amount,standard,Decimal,DECIMAL_2,int x1,$.gfe.creditToBorrowerAmount,loan.gfe.creditToBorrowerAmount,no,no,1,0.2,0,0,1,,,,,,,no,
RE88395.X4,MLDS Loan Origination Fee Others,standard,Decimal,DECIMAL_2,int x267 | float x30,$.fees[?(@.feeType == 'LoanOriginationFee')].paidToOthers,loan.fees[(feeType == 'LoanOriginationFee')].paidToOthers,no,yes,237,48.4,57,22.7,212,2000,3750,5250,7050,11200,Started,no,identifying-or-high-cardinality
RE88395.X10,MLDS Appraisal Fee Others,standard,Decimal,DECIMAL_2,int x304,$.fees[?(@.feeType == 'AppraisalFee')].paidToOthers,loan.fees[(feeType == 'AppraisalFee')].paidToOthers,no,no,244,49.8,58,23.1,32,250,725,750,875,3300,Started,no,identifying-or-high-cardinality
RE88395.X13,MLDS Credit Report Others,standard,Decimal,DECIMAL_2,float x258 | int x43,$.fees[?(@.feeType == 'CreditReportFee')].paidToOthers,loan.fees[(feeType == 'CreditReportFee')].paidToOthers,no,no,243,49.6,54,21.5,27,76.21,85.84,112.14,150,818.18,Started,no,identifying-or-high-cardinality
RE88395.X40,MLDS Interest Others,standard,Decimal,DECIMAL_2,float x298 | int x3,$.fees[?(@.feeType == 'PrepaidInterest')].paidToOthers,loan.fees[(feeType == 'PrepaidInterest')].paidToOthers,no,yes,279,56.9,16,6.4,292,118.66,232.78,462.56,760.8125,11361.04,Started,no,identifying-or-high-cardinality
RE88395.X41,MLDS Tax Resrv Others,standard,Decimal,DECIMAL_2,float x240 | int x127,$.fees[?(@.feeType == 'PropertyTaxes')].paidToOthers,loan.fees[(feeType == 'PropertyTaxes')].paidToOthers,no,yes,356,72.7,6,2.4,324,185,400,849.09,1575,2845.06,Started,no,identifying-or-high-cardinality
